,DATE,gdp,MSA,State,1_Year_change
3347,2009-01-01,52013.0,Bloomington,IL (MSA),0.018664316490403454
3348,2010-01-01,52977.0,Bloomington,IL (MSA),0.018533828081441106
3349,2011-01-01,52889.0,Bloomington,IL (MSA),-0.0016610982124317664
3350,2012-01-01,53854.0,Bloomington,IL (MSA),0.018245759987899124
3351,2013-01-01,54835.0,Bloomington,IL (MSA),0.018215917109221325
3352,2014-01-01,56600.0,Bloomington,IL (MSA),0.032187471505425336
3353,2015-01-01,57747.0,Bloomington,IL (MSA),0.020265017667844498
3354,2016-01-01,58933.0,Bloomington,IL (MSA),0.02053786343879338
3355,2017-01-01,58034.0,Bloomington,IL (MSA),-0.015254611168615262
3356,2001-01-01,30658.0,Corvallis,OR (MSA),
3357,2002-01-01,34237.0,Corvallis,OR (MSA),0.11673951334072674
3358,2003-01-01,38690.0,Corvallis,OR (MSA),0.13006396588486147
3359,2004-01-01,46110.0,Corvallis,OR (MSA),0.19178082191780832
3360,2005-01-01,45345.0,Corvallis,OR (MSA),-0.016590761223162054
3361,2006-01-01,51470.0,Corvallis,OR (MSA),0.1350755320321977
3362,2007-01-01,53151.0,Corvallis,OR (MSA),0.03265980182630668
3363,2008-01-01,59850.0,Corvallis,OR (MSA),0.12603713947056505
3364,2009-01-01,61843.0,Corvallis,OR (MSA),0.03329991645781116
3365,2010-01-01,64711.0,Corvallis,OR (MSA),0.04637549924809603
3366,2011-01-01,63356.0,Corvallis,OR (MSA),-0.020939252986354684
3367,2012-01-01,55774.0,Corvallis,OR (MSA),-0.11967295915146159
3368,2013-01-01,50825.0,Corvallis,OR (MSA),-0.08873310144511781
3369,2014-01-01,48872.0,Corvallis,OR (MSA),-0.0384259714707329
3370,2015-01-01,46947.0,Corvallis,OR (MSA),-0.03938860697331803
3371,2016-01-01,47720.0,Corvallis,OR (MSA),0.01646537584936203
3372,2017-01-01,48101.0,Corvallis,OR (MSA),0.007984073763621202
3373,2001-01-01,3294.395,Kokomo,IN,
3374,2002-01-01,3706.469,Kokomo,IN,0.12508336128484898
3375,2003-01-01,4296.304,Kokomo,IN,0.15913663381509457
3376,2004-01-01,4079.611,Kokomo,IN,-0.050437073354213324
3377,2005-01-01,3981.421,Kokomo,IN,-0.024068471234144684
3378,2006-01-01,4168.825,Kokomo,IN,0.047069626648374996
3379,2007-01-01,4335.029,Kokomo,IN,0.03986830821634402
3380,2008-01-01,3890.925,Kokomo,IN,-0.10244545076861078
3381,2009-01-01,2621.064,Kokomo,IN,-0.32636481042425647
3382,2010-01-01,4134.453,Kokomo,IN,0.57739490527511
3383,2011-01-01,4253.227,Kokomo,IN,0.028727863153843902
3384,2012-01-01,4432.599,Kokomo,IN,0.042173154642345834
3385,2013-01-01,4479.282,Kokomo,IN,0.01053174446865146
3386,2014-01-01,4314.187,Kokomo,IN,-0.036857469567667334
3387,2015-01-01,4018.95,Kokomo,IN,-0.06843398304245973
3388,2016-01-01,3908.923,Kokomo,IN,-0.027377051219846016
3389,2017-01-01,3801.652,Kokomo,IN,-0.027442597359937704
3390,2018-01-01,3869.901,Kokomo,IN,0.017952458562751072
3391,2019-01-01,3954.647,Kokomo,IN,0.021898751415087903
3392,2001-01-01,7036.179,Lafayette-West Lafayette,IN,
3393,2002-01-01,7215.558,Lafayette-West Lafayette,IN,0.02549380850032379
3394,2003-01-01,7472.097,Lafayette-West Lafayette,IN,0.035553591281505925
3395,2004-01-01,7719.606,Lafayette-West Lafayette,IN,0.033124436152260905
3396,2005-01-01,7904.047,Lafayette-West Lafayette,IN,0.023892540629664172
3397,2006-01-01,8329.052,Lafayette-West Lafayette,IN,0.05377055576719125
3398,2007-01-01,8584.368,Lafayette-West Lafayette,IN,0.030653668628794817
3399,2008-01-01,8518.63,Lafayette-West Lafayette,IN,-0.007657873008240279
3400,2009-01-01,7738.581,Lafayette-West Lafayette,IN,-0.09156977119560294
3401,2010-01-01,8236.977,Lafayette-West Lafayette,IN,0.06440405547218542
3402,2011-01-01,8427.743,Lafayette-West Lafayette,IN,0.023159710170369552
3403,2012-01-01,8367.017,Lafayette-West Lafayette,IN,-0.007205487874986316
3404,2013-01-01,8718.047,Lafayette-West Lafayette,IN,0.041954020172302764
3405,2014-01-01,8982.612,Lafayette-West Lafayette,IN,0.030346819648941814
3406,2015-01-01,9056.644,Lafayette-West Lafayette,IN,0.008241700743614633
3407,2016-01-01,9478.398,Lafayette-West Lafayette,IN,0.04656846399173897
3408,2017-01-01,9909.19,Lafayette-West Lafayette,IN,0.045449874546310554
3409,2018-01-01,10338.592,Lafayette-West Lafayette,IN,0.043333713451856326
3410,2019-01-01,10411.399,Lafayette-West Lafayette,IN,0.007042254883450116
3411,2001-01-01,32197.0,Medford,OR (MSA),
3412,2002-01-01,32672.0,Medford,OR (MSA),0.014752927291362461
3413,2003-01-01,33147.0,Medford,OR (MSA),0.014538442703232235
3414,2004-01-01,34397.0,Medford,OR (MSA),0.03771080339095545
3415,2005-01-01,33983.0,Medford,OR (MSA),-0.012035933366281948
3416,2006-01-01,32985.0,Medford,OR (MSA),-0.029367624988965058
3417,2007-01-01,32094.0,Medford,OR (MSA),-0.02701227830832198
3418,2008-01-01,31288.0,Medford,OR (MSA),-0.025113728422758164
3419,2009-01-01,30365.0,Medford,OR (MSA),-0.029500127844541035
3420,2010-01-01,29411.0,Medford,OR (MSA),-0.03141775069981889
3421,2011-01-01,29624.0,Medford,OR (MSA),0.007242188296895824
3422,2012-01-01,30374.0,Medford,OR (MSA),0.02531731028895501
3423,2013-01-01,30911.0,Medford,OR (MSA),0.017679594389938824
3424,2014-01-01,31502.0,Medford,OR (MSA),0.019119407330723703
3425,2015-01-01,32349.0,Medford,OR (MSA),0.026887181766237056
3426,2016-01-01,33638.0,Medford,OR (MSA),0.03984667223098093
3427,2017-01-01,34081.0,Medford,OR (MSA),0.01316962958558765
3428,2001-01-01,32247.0,Eugene,OR (MSA),
3429,2002-01-01,33056.0,Eugene,OR (MSA),0.02508760504853158
3430,2003-01-01,33389.0,Eugene,OR (MSA),0.01007381413359143
3431,2004-01-01,35049.0,Eugene,OR (MSA),0.04971697265566499
3432,2005-01-01,34840.0,Eugene,OR (MSA),-0.005963080259065889
3433,2006-01-01,36184.0,Eugene,OR (MSA),0.038576349024110224
3434,2007-01-01,37051.0,Eugene,OR (MSA),0.02396086668140618
3435,2008-01-01,37188.0,Eugene,OR (MSA),0.0036976060025371016
3436,2009-01-01,34305.0,Eugene,OR (MSA),-0.07752500806711837
3437,2010-01-01,33687.0,Eugene,OR (MSA),-0.01801486663751639
3438,2011-01-01,35061.0,Eugene,OR (MSA),0.04078724730608241
3439,2012-01-01,34943.0,Eugene,OR (MSA),-0.0033655628761302125
3440,2013-01-01,35091.0,Eugene,OR (MSA),0.004235469192685137
3441,2014-01-01,34919.0,Eugene,OR (MSA),-0.004901541705850554
3442,2015-01-01,36354.0,Eugene,OR (MSA),0.04109510581631781
3443,2016-01-01,36316.0,Eugene,OR (MSA),-0.0010452769984046206
3444,2017-01-01,36405.0,Eugene,OR (MSA),0.002450710430664138
3445,2001-01-01,5994.347,Joplin,MO,
3446,2002-01-01,6004.815,Joplin,MO,0.001746311983607196
3447,2003-01-01,6134.422,Joplin,MO,0.02158384563054816
3448,2004-01-01,6334.563,Joplin,MO,0.03262589368647939
3449,2005-01-01,6436.797,Joplin,MO,0.01613907699710304
3450,2006-01-01,6594.477,Joplin,MO,0.024496655712460846
3451,2007-01-01,6559.83,Joplin,MO,-0.005253942048778049
3452,2008-01-01,6751.608,Joplin,MO,0.029235208839253568
3453,2009-01-01,6455.633,Joplin,MO,-0.043837705032638175
3454,2010-01-01,6626.999,Joplin,MO,0.026545189294372884
3455,2011-01-01,6596.029,Joplin,MO,-0.0046733068769135855
3456,2012-01-01,6609.592,Joplin,MO,0.0020562371693635395
3457,2013-01-01,6603.189,Joplin,MO,-0.0009687436077747691
3458,2014-01-01,6639.53,Joplin,MO,0.005503552904513098
3459,2015-01-01,6951.445,Joplin,MO,0.04697847588609427
3460,2016-01-01,6895.2,Joplin,MO,-0.008091123500221897
3461,2017-01-01,6900.843,Joplin,MO,0.0008183954054994391
3462,2018-01-01,7089.459,Joplin,MO,0.027332312878296072
3463,2019-01-01,7151.877,Joplin,MO,0.008804338948853685
3464,2001-01-01,28789.0,Daphne-Fairhope-Foley,AL (MSA),
3465,2002-01-01,29893.0,Daphne-Fairhope-Foley,AL (MSA),0.03834798013130025
3466,2003-01-01,31144.0,Daphne-Fairhope-Foley,AL (MSA),0.04184926236911646
3467,2004-01-01,32463.0,Daphne-Fairhope-Foley,AL (MSA),0.04235165681993314
3468,2005-01-01,35181.0,Daphne-Fairhope-Foley,AL (MSA),0.0837260881619073
3469,2006-01-01,34768.0,Daphne-Fairhope-Foley,AL (MSA),-0.011739291094624904
3470,2007-01-01,34402.0,Daphne-Fairhope-Foley,AL (MSA),-0.010526921306948878
3471,2008-01-01,32238.0,Daphne-Fairhope-Foley,AL (MSA),-0.0629033195744434
3472,2009-01-01,30612.0,Daphne-Fairhope-Foley,AL (MSA),-0.05043737204541221
3473,2010-01-01,29318.0,Daphne-Fairhope-Foley,AL (MSA),-0.04227100483470536
3474,2011-01-01,28570.0,Daphne-Fairhope-Foley,AL (MSA),-0.025513336516815643
3475,2012-01-01,29022.0,Daphne-Fairhope-Foley,AL (MSA),0.01582079103955203
3476,2013-01-01,31067.0,Daphne-Fairhope-Foley,AL (MSA),0.07046378609330861
3477,2014-01-01,31030.0,Daphne-Fairhope-Foley,AL (MSA),-0.0011909743457688693
3478,2015-01-01,29365.0,Daphne-Fairhope-Foley,AL (MSA),-0.053657750563970374
3479,2016-01-01,29656.0,Daphne-Fairhope-Foley,AL (MSA),0.009909756512855417
3480,2017-01-01,29636.0,Daphne-Fairhope-Foley,AL (MSA),-0.0006743997841920368
3481,2001-01-01,45468.0,Oshkosh-Neenah,WI (MSA),
3482,2002-01-01,48401.0,Oshkosh-Neenah,WI (MSA),0.06450690595583697
3483,2003-01-01,48398.0,Oshkosh-Neenah,WI (MSA),-6.19821904506157e-05
3484,2004-01-01,49658.0,Oshkosh-Neenah,WI (MSA),0.026034133641886115
3485,2005-01-01,49738.0,Oshkosh-Neenah,WI (MSA),0.0016110193725078492
3486,2006-01-01,50246.0,Oshkosh-Neenah,WI (MSA),0.010213518838714908
3487,2007-01-01,50495.0,Oshkosh-Neenah,WI (MSA),0.004955618357680214
3488,2008-01-01,49244.0,Oshkosh-Neenah,WI (MSA),-0.02477473017130405
3489,2009-01-01,46363.0,Oshkosh-Neenah,WI (MSA),-0.05850458939160097
3490,2010-01-01,49453.0,Oshkosh-Neenah,WI (MSA),0.0666479735996377
3491,2011-01-01,51534.0,Oshkosh-Neenah,WI (MSA),0.04208035912886987
3492,2012-01-01,51805.0,Oshkosh-Neenah,WI (MSA),0.005258664182869577
3493,2013-01-01,50743.0,Oshkosh-Neenah,WI (MSA),-0.020499951742109834
3494,2014-01-01,51505.0,Oshkosh-Neenah,WI (MSA),0.015016849614725158
3495,2015-01-01,52621.0,Oshkosh-Neenah,WI (MSA),0.021667799242792052
3496,2016-01-01,53659.0,Oshkosh-Neenah,WI (MSA),0.019725964918948735
3497,2017-01-01,54250.0,Oshkosh-Neenah,WI (MSA),0.011013995788218267
3498,2001-01-01,21565.0,Hammond,LA (MSA),
3499,2002-01-01,22435.0,Hammond,LA (MSA),0.04034314862044974
3500,2003-01-01,23862.0,Hammond,LA (MSA),0.06360597281034108
3501,2004-01-01,25780.0,Hammond,LA (MSA),0.08037884502556358
3502,2005-01-01,28605.0,Hammond,LA (MSA),0.10958107059736233
3503,2006-01-01,31912.0,Hammond,LA (MSA),0.11560915923789539
3504,2007-01-01,29933.0,Hammond,LA (MSA),-0.06201428929556285
3505,2008-01-01,29412.0,Hammond,LA (MSA),-0.017405539037183004
3506,2009-01-01,27400.0,Hammond,LA (MSA),-0.06840745274037807
3507,2010-01-01,30268.0,Hammond,LA (MSA),0.10467153284671538
3508,2011-01-01,29121.0,Hammond,LA (MSA),-0.037894806396194025
3509,2012-01-01,27474.0,Hammond,LA (MSA),-0.05655712372514676
3510,2013-01-01,25993.0,Hammond,LA (MSA),-0.05390551066462834
3511,2014-01-01,26627.0,Hammond,LA (MSA),0.02439118224137271
3512,2015-01-01,25391.0,Hammond,LA (MSA),-0.04641904833439736
3513,2016-01-01,26332.0,Hammond,LA (MSA),0.03706037572368159
3514,2017-01-01,26143.0,Hammond,LA (MSA),-0.007177578611575308
3515,2001-01-01,44425.0,Appleton,WI (MSA),
3516,2002-01-01,44280.0,Appleton,WI (MSA),-0.00326392796848618
3517,2003-01-01,45482.0,Appleton,WI (MSA),0.02714543812104786
3518,2004-01-01,46538.0,Appleton,WI (MSA),0.02321797634228928
3519,2005-01-01,46650.0,Appleton,WI (MSA),0.0024066354377068055
3520,2006-01-01,46174.0,Appleton,WI (MSA),-0.010203644158628067
3521,2007-01-01,46671.0,Appleton,WI (MSA),0.010763633213496826
3522,2008-01-01,44680.0,Appleton,WI (MSA),-0.04266032439844869
3523,2009-01-01,43606.0,Appleton,WI (MSA),-0.02403760071620409
3524,2010-01-01,43901.0,Appleton,WI (MSA),0.006765124065495565
3525,2011-01-01,44576.0,Appleton,WI (MSA),0.015375503974852434
3526,2012-01-01,44823.0,Appleton,WI (MSA),0.0055410983488872745
3527,2013-01-01,43845.0,Appleton,WI (MSA),-0.021819155344354413
3528,2014-01-01,44971.0,Appleton,WI (MSA),0.025681377580111686
3529,2015-01-01,46835.0,Appleton,WI (MSA),0.04144893375731029
3530,2016-01-01,48155.0,Appleton,WI (MSA),0.02818405038966576
3531,2017-01-01,48332.0,Appleton,WI (MSA),0.0036756307756204976
3532,2001-01-01,6681.377,Wausau,WI,
3533,2002-01-01,6850.414,Wausau,WI,0.025299724892039466
3534,2003-01-01,7139.523,Wausau,WI,0.04220314275896331
3535,2004-01-01,7443.051,Wausau,WI,0.04251376457502842
3536,2005-01-01,7704.049,Wausau,WI,0.03506599645763542
3537,2006-01-01,7876.715,Wausau,WI,0.022412370430146655
3538,2007-01-01,7895.882,Wausau,WI,0.0024333748269422806
3539,2008-01-01,7753.542,Wausau,WI,-0.018027118439713163
3540,2009-01-01,7439.047,Wausau,WI,-0.04056146210338463
3541,2010-01-01,7580.031,Wausau,WI,0.018951889939665678
3542,2011-01-01,7876.928,Wausau,WI,0.039168309469974405
3543,2012-01-01,7997.453,Wausau,WI,0.015301015827490216
3544,2013-01-01,8060.373,Wausau,WI,0.00786750481684595
3545,2014-01-01,8418.771,Wausau,WI,0.04446419539145419
3546,2015-01-01,8617.594,Wausau,WI,0.023616630028302055
3547,2016-01-01,8872.997,Wausau,WI,0.02963739066843951
3548,2017-01-01,8949.145,Wausau,WI,0.008581993209284322
3549,2018-01-01,9299.963,Wausau,WI,0.0392012868268421
3550,2019-01-01,9467.141,Wausau,WI,0.01797620055047533
3551,2001-01-01,36451.0,York-Hanover,PA (MSA),
3552,2002-01-01,36491.0,York-Hanover,PA (MSA),0.0010973635839894857
3553,2003-01-01,37676.0,York-Hanover,PA (MSA),0.03247376065331187
3554,2004-01-01,39159.0,York-Hanover,PA (MSA),0.039361928017836334
3555,2005-01-01,41347.0,York-Hanover,PA (MSA),0.055874766975663404
3556,2006-01-01,39303.0,York-Hanover,PA (MSA),-0.04943526737127235
3557,2007-01-01,39793.0,York-Hanover,PA (MSA),0.012467241686385355
3558,2008-01-01,40839.0,York-Hanover,PA (MSA),0.0262860302063177
3559,2009-01-01,38289.0,York-Hanover,PA (MSA),-0.06244031440534781
3560,2010-01-01,38459.0,York-Hanover,PA (MSA),0.00443991746976935
3561,2011-01-01,37274.0,York-Hanover,PA (MSA),-0.030812033594217247
3562,2012-01-01,35970.0,York-Hanover,PA (MSA),-0.03498417127220044
3563,2013-01-01,36684.0,York-Hanover,PA (MSA),0.019849874895746522
3564,2014-01-01,36262.0,York-Hanover,PA (MSA),-0.011503652818667498
3565,2015-01-01,36573.0,York-Hanover,PA (MSA),0.008576471237107697
3566,2016-01-01,37086.0,York-Hanover,PA (MSA),0.014026741038470902
3567,2017-01-01,37887.0,York-Hanover,PA (MSA),0.021598446853259956
3568,2001-01-01,26024.0,Yuma,AZ (MSA),
3569,2002-01-01,27931.0,Yuma,AZ (MSA),0.07327851214263759
3570,2003-01-01,28103.0,Yuma,AZ (MSA),0.006158032293867022
3571,2004-01-01,29923.0,Yuma,AZ (MSA),0.06476176920613463
3572,2005-01-01,29806.0,Yuma,AZ (MSA),-0.003910035758446728
3573,2006-01-01,30102.0,Yuma,AZ (MSA),0.009930886398711758
3574,2007-01-01,29271.0,Yuma,AZ (MSA),-0.0276061391269683
3575,2008-01-01,27773.0,Yuma,AZ (MSA),-0.0511769328003826
3576,2009-01-01,26886.0,Yuma,AZ (MSA),-0.031937493248838766
3577,2010-01-01,27406.0,Yuma,AZ (MSA),0.01934092092538875
3578,2011-01-01,27058.0,Yuma,AZ (MSA),-0.012697949354156024
3579,2012-01-01,25368.0,Yuma,AZ (MSA),-0.062458422647645784
3580,2013-01-01,26443.0,Yuma,AZ (MSA),0.042376222011983655
3581,2014-01-01,25611.0,Yuma,AZ (MSA),-0.031463903490526746
3582,2015-01-01,27642.0,Yuma,AZ (MSA),0.07930186248096516
3583,2016-01-01,29951.0,Yuma,AZ (MSA),0.08353230591129446
3584,2017-01-01,29755.0,Yuma,AZ (MSA),-0.006544021902440633
3585,2001-01-01,30236.0,Modesto,CA (MSA),
3586,2002-01-01,31037.0,Modesto,CA (MSA),0.02649159941791246
3587,2003-01-01,31796.0,Modesto,CA (MSA),0.02445468312014687
3588,2004-01-01,33389.0,Modesto,CA (MSA),0.05010064159013705
3589,2005-01-01,33584.0,Modesto,CA (MSA),0.005840246787864212
3590,2006-01-01,33039.0,Modesto,CA (MSA),-0.016227965697951374
3591,2007-01-01,31721.0,Modesto,CA (MSA),-0.039892248554738385
3592,2008-01-01,31518.0,Modesto,CA (MSA),-0.006399546042054172
3593,2009-01-01,31073.0,Modesto,CA (MSA),-0.014118916174884144
3594,2010-01-01,30553.0,Modesto,CA (MSA),-0.01673478582692367
3595,2011-01-01,30338.0,Modesto,CA (MSA),-0.007036952181455169
3596,2012-01-01,29413.0,Modesto,CA (MSA),-0.030489814753774103
3597,2013-01-01,29819.0,Modesto,CA (MSA),0.013803420256349286
3598,2014-01-01,31222.0,Modesto,CA (MSA),0.04705053824742622
3599,2015-01-01,32232.0,Modesto,CA (MSA),0.03234898469028247
3600,2016-01-01,33270.0,Modesto,CA (MSA),0.03220402084884588
3601,2017-01-01,32768.0,Modesto,CA (MSA),-0.015088668470093158
3602,2001-01-01,30624.0,Lawton,OK (MSA),
3603,2002-01-01,31304.0,Lawton,OK (MSA),0.022204806687565304
3604,2003-01-01,33470.0,Lawton,OK (MSA),0.06919243547150522
3605,2004-01-01,32846.0,Lawton,OK (MSA),-0.01864356139826706
3606,2005-01-01,32748.0,Lawton,OK (MSA),-0.0029836205321804865
3607,2006-01-01,34036.0,Lawton,OK (MSA),0.03933064614632964
3608,2007-01-01,33149.0,Lawton,OK (MSA),-0.026060641673522178
3609,2008-01-01,35164.0,Lawton,OK (MSA),0.0607861473950948
3610,2009-01-01,36098.0,Lawton,OK (MSA),0.026561255829826047
3611,2010-01-01,36082.0,Lawton,OK (MSA),-0.0004432378525126568
3612,2011-01-01,35161.0,Lawton,OK (MSA),-0.025525192616817294
3613,2012-01-01,33324.0,Lawton,OK (MSA),-0.05224538551235747
3614,2013-01-01,34146.0,Lawton,OK (MSA),0.024666906733885385
3615,2014-01-01,34179.0,Lawton,OK (MSA),0.0009664382358109957
3616,2015-01-01,35105.0,Lawton,OK (MSA),0.027092659235202987
3617,2016-01-01,35338.0,Lawton,OK (MSA),0.006637231163652002
3618,2017-01-01,35310.0,Lawton,OK (MSA),-0.0007923481804289478
3619,2001-01-01,29159.0,Kankakee,IL (MSA),
3620,2002-01-01,30424.0,Kankakee,IL (MSA),0.04338283205871263
3621,2003-01-01,29853.0,Kankakee,IL (MSA),-0.018768077833289487
3622,2004-01-01,30568.0,Kankakee,IL (MSA),0.023950691722774975
3623,2005-01-01,30132.0,Kankakee,IL (MSA),-0.014263281863386545
3624,2006-01-01,30050.0,Kankakee,IL (MSA),-0.002721359352183761
3625,2007-01-01,29163.0,Kankakee,IL (MSA),-0.029517470881863517
3626,2008-01-01,28980.0,Kankakee,IL (MSA),-0.006275074580804452
3627,2009-01-01,29323.0,Kankakee,IL (MSA),0.01183574879227045
3628,2010-01-01,29267.0,Kankakee,IL (MSA),-0.0019097636667462226
3629,2011-01-01,28980.0,Kankakee,IL (MSA),-0.00980626644343463
3630,2012-01-01,30430.0,Kankakee,IL (MSA),0.05003450655624575
3631,2013-01-01,30315.0,Kankakee,IL (MSA),-0.0037791652974038525
3632,2014-01-01,30617.0,Kankakee,IL (MSA),0.009962064984331276
3633,2015-01-01,33081.0,Kankakee,IL (MSA),0.08047816572492406
3634,2016-01-01,34211.0,Kankakee,IL (MSA),0.03415858045403697
3635,2017-01-01,35035.0,Kankakee,IL (MSA),0.0240858203501797
3636,2001-01-01,39175.0,Peoria,IL (MSA),
3637,2002-01-01,39009.0,Peoria,IL (MSA),-0.0042373962986598235
3638,2003-01-01,40592.0,Peoria,IL (MSA),0.04058037888692345
3639,2004-01-01,42992.0,Peoria,IL (MSA),0.05912495072920776
3640,2005-01-01,44904.0,Peoria,IL (MSA),0.04447339039821352
3641,2006-01-01,47958.0,Peoria,IL (MSA),0.06801175841795826
3642,2007-01-01,49121.0,Peoria,IL (MSA),0.024250385754201575
3643,2008-01-01,50058.0,Peoria,IL (MSA),0.01907534455731774
3644,2009-01-01,47459.0,Peoria,IL (MSA),-0.05191977306324669
3645,2010-01-01,48566.0,Peoria,IL (MSA),0.02332539665816813
3646,2011-01-01,53031.0,Peoria,IL (MSA),0.09193674587159739
3647,2012-01-01,56544.0,Peoria,IL (MSA),0.06624427221813667
3648,2013-01-01,48510.0,Peoria,IL (MSA),-0.14208404074702885
3649,2014-01-01,48775.0,Peoria,IL (MSA),0.00546279117707682
3650,2015-01-01,46634.0,Peoria,IL (MSA),-0.04389543823680164
3651,2016-01-01,45961.0,Peoria,IL (MSA),-0.01443153064287861
3652,2017-01-01,43939.0,Peoria,IL (MSA),-0.04399382084811032
3653,2001-01-01,38535.0,Mankato-North Mankato,MN (MSA),
3654,2002-01-01,40206.0,Mankato-North Mankato,MN (MSA),0.043363176333203635
3655,2003-01-01,40644.0,Mankato-North Mankato,MN (MSA),0.010893896433368244
3656,2004-01-01,40904.0,Mankato-North Mankato,MN (MSA),0.006397008168487428
3657,2005-01-01,42509.0,Mankato-North Mankato,MN (MSA),0.03923821631136315
3658,2006-01-01,45330.0,Mankato-North Mankato,MN (MSA),0.06636241737043913
3659,2007-01-01,41531.0,Mankato-North Mankato,MN (MSA),-0.08380763291418492
3660,2008-01-01,41618.0,Mankato-North Mankato,MN (MSA),0.002094820736317393
3661,2009-01-01,38821.0,Mankato-North Mankato,MN (MSA),-0.06720649718871641
3662,2010-01-01,40181.0,Mankato-North Mankato,MN (MSA),0.03503258545632515
3663,2011-01-01,41477.0,Mankato-North Mankato,MN (MSA),0.03225405042184115
3664,2012-01-01,42978.0,Mankato-North Mankato,MN (MSA),0.03618873110398524
3665,2013-01-01,44468.0,Mankato-North Mankato,MN (MSA),0.03466890036762993
3666,2014-01-01,46279.0,Mankato-North Mankato,MN (MSA),0.04072591526490954
3667,2015-01-01,46066.0,Mankato-North Mankato,MN (MSA),-0.004602519501285651
3668,2016-01-01,45942.0,Mankato-North Mankato,MN (MSA),-0.0026917900403768957
3669,2017-01-01,46697.0,Mankato-North Mankato,MN (MSA),0.016433764311523325
3670,2001-01-01,3844.889,Michigan City-La Porte,IN,
3671,2002-01-01,3840.045,Michigan City-La Porte,IN,-0.001259854315690312
3672,2003-01-01,3836.871,Michigan City-La Porte,IN,-0.0008265528138342582
3673,2004-01-01,3980.67,Michigan City-La Porte,IN,0.03747819512305739
3674,2005-01-01,3902.054,Michigan City-La Porte,IN,-0.019749439164763682
3675,2006-01-01,3996.394,Michigan City-La Porte,IN,0.02417701036428488
3676,2007-01-01,4056.59,Michigan City-La Porte,IN,0.015062578914891933
3677,2008-01-01,4086.793,Michigan City-La Porte,IN,0.007445415977458847
3678,2009-01-01,3735.138,Michigan City-La Porte,IN,-0.08604668746374
3679,2010-01-01,3890.264,Michigan City-La Porte,IN,0.041531531097378505
3680,2011-01-01,3834.329,Michigan City-La Porte,IN,-0.014378201582206263
3681,2012-01-01,3843.139,Michigan City-La Porte,IN,0.0022976640762959466
3682,2013-01-01,3869.272,Michigan City-La Porte,IN,0.006799910177591739
3683,2014-01-01,3988.002,Michigan City-La Porte,IN,0.03068535889955526
3684,2015-01-01,3839.511,Michigan City-La Porte,IN,-0.037234434686843176
3685,2016-01-01,3830.372,Michigan City-La Porte,IN,-0.0023802510267584287
3686,2017-01-01,3833.253,Michigan City-La Porte,IN,0.0007521462667334777
3687,2018-01-01,3864.949,Michigan City-La Porte,IN,0.008268695022217498
3688,2019-01-01,3893.649,Michigan City-La Porte,IN,0.007425712473825508
3689,2001-01-01,37005.0,Missoula,MT (MSA),
3690,2002-01-01,37793.0,Missoula,MT (MSA),0.02129441967301715
3691,2003-01-01,39055.0,Missoula,MT (MSA),0.03339242716905244
3692,2004-01-01,38707.0,Missoula,MT (MSA),-0.008910510818077033
3693,2005-01-01,38991.0,Missoula,MT (MSA),0.0073371741545456
3694,2006-01-01,38938.0,Missoula,MT (MSA),-0.0013592880408299646
3695,2007-01-01,39639.0,Missoula,MT (MSA),0.018002979094971394
3696,2008-01-01,40029.0,Missoula,MT (MSA),0.009838795126012156
3697,2009-01-01,39146.0,Missoula,MT (MSA),-0.022059007219765725
3698,2010-01-01,39279.0,Missoula,MT (MSA),0.003397537424002506
3699,2011-01-01,38338.0,Missoula,MT (MSA),-0.023956821711347054
3700,2012-01-01,39221.0,Missoula,MT (MSA),0.02303197871563456
3701,2013-01-01,38433.0,Missoula,MT (MSA),-0.0200912776318809
3702,2014-01-01,37979.0,Missoula,MT (MSA),-0.011812765071683162
3703,2015-01-01,39406.0,Missoula,MT (MSA),0.03757339582400809
3704,2016-01-01,40343.0,Missoula,MT (MSA),0.02377810485712839
3705,2017-01-01,40930.0,Missoula,MT (MSA),0.014550231762635368
3706,2001-01-01,32555.0,Monroe,LA (MSA),
3707,2002-01-01,34236.0,Monroe,LA (MSA),0.05163569344186758
3708,2003-01-01,33998.0,Monroe,LA (MSA),-0.006951746699380812
3709,2004-01-01,35101.0,Monroe,LA (MSA),0.03244308488734626
3710,2005-01-01,35325.0,Monroe,LA (MSA),0.006381584570240184
3711,2006-01-01,35953.0,Monroe,LA (MSA),0.01777777777777767
3712,2007-01-01,35635.0,Monroe,LA (MSA),-0.008844880816621714
3713,2008-01-01,34232.0,Monroe,LA (MSA),-0.039371404518030007
3714,2009-01-01,36026.0,Monroe,LA (MSA),0.052407104463659815
3715,2010-01-01,36075.0,Monroe,LA (MSA),0.001360128795869553
3716,2011-01-01,34881.0,Monroe,LA (MSA),-0.033097713097713144
3717,2012-01-01,34226.0,Monroe,LA (MSA),-0.018778131360912775
3718,2013-01-01,34620.0,Monroe,LA (MSA),0.01151171623911651
3719,2014-01-01,34491.0,Monroe,LA (MSA),-0.0037261698440207436
3720,2015-01-01,37006.0,Monroe,LA (MSA),0.07291757270012478
3721,2016-01-01,38201.0,Monroe,LA (MSA),0.03229206074690594
3722,2017-01-01,38867.0,Monroe,LA (MSA),0.017434098583806623
3723,2001-01-01,4207.09,Owensboro,KY,
3724,2002-01-01,4462.07,Owensboro,KY,0.06060721306175987
