,DATE,population,MSA,State,1_Year_change
329,1999-01-01,338.827,Fayetteville-Springdale-Rogers,AR-MO,0.02850005160303315
330,2000-01-01,349.562,Fayetteville-Springdale-Rogers,AR-MO,0.03168283519318127
331,2001-01-01,359.646,Fayetteville-Springdale-Rogers,AR-MO,0.028847529193676724
332,2002-01-01,369.93,Fayetteville-Springdale-Rogers,AR-MO,0.02859478487179068
333,2003-01-01,382.645,Fayetteville-Springdale-Rogers,AR-MO,0.03437136755602399
334,2004-01-01,397.168,Fayetteville-Springdale-Rogers,AR-MO,0.037954239569313764
335,2005-01-01,413.777,Fayetteville-Springdale-Rogers,AR-MO,0.04181857551464363
336,2006-01-01,430.316,Fayetteville-Springdale-Rogers,AR-MO,0.03997080553051524
337,2007-01-01,444.133,Fayetteville-Springdale-Rogers,AR-MO,0.032108961786222245
338,2008-01-01,455.408,Fayetteville-Springdale-Rogers,AR-MO,0.02538653961763715
339,2009-01-01,464.623,Fayetteville-Springdale-Rogers,AR-MO,0.02023460281769318
340,2010-01-01,442.301,Fayetteville-Springdale-Rogers,AR-MO,-0.04804325227119621
341,2011-01-01,452.884,Fayetteville-Springdale-Rogers,AR-MO,0.023927144636797237
342,2012-01-01,462.291,Fayetteville-Springdale-Rogers,AR-MO,0.02077132334107623
343,2013-01-01,471.14,Fayetteville-Springdale-Rogers,AR-MO,0.019141622917166812
344,2014-01-01,480.513,Fayetteville-Springdale-Rogers,AR-MO,0.019894298934499233
345,2015-01-01,491.73,Fayetteville-Springdale-Rogers,AR-MO,0.02334380131234748
346,2016-01-01,503.806,Fayetteville-Springdale-Rogers,AR-MO,0.024558192504016363
347,2017-01-01,515.616,Fayetteville-Springdale-Rogers,AR-MO,0.0234415628237854
348,2018-01-01,525.239,Fayetteville-Springdale-Rogers,AR-MO,0.01866311363495332
349,2019-01-01,534.904,Fayetteville-Springdale-Rogers,AR-MO,0.01840114690645578
350,2000-01-01,1340.417,Charlotte-Concord-Gastonia,NC-SC,
351,2001-01-01,1375.381,Charlotte-Concord-Gastonia,NC-SC,0.026084419997657537
352,2002-01-01,1406.699,Charlotte-Concord-Gastonia,NC-SC,0.02277041779695943
353,2003-01-01,1436.89,Charlotte-Concord-Gastonia,NC-SC,0.02146230288071571
354,2004-01-01,1471.706,Charlotte-Concord-Gastonia,NC-SC,0.024230108080646184
355,2005-01-01,1519.448,Charlotte-Concord-Gastonia,NC-SC,0.032439903078468335
356,2006-01-01,1583.869,Charlotte-Concord-Gastonia,NC-SC,0.04239763387756601
357,2007-01-01,1650.974,Charlotte-Concord-Gastonia,NC-SC,0.0423677715770685
358,2008-01-01,1706.469,Charlotte-Concord-Gastonia,NC-SC,0.03361349118762624
359,2009-01-01,1745.524,Charlotte-Concord-Gastonia,NC-SC,0.022886439777106915
360,2010-01-01,2250.121,Charlotte-Concord-Gastonia,NC-SC,0.2890805282539801
361,2011-01-01,2281.23,Charlotte-Concord-Gastonia,NC-SC,0.01382547871869999
362,2012-01-01,2318.671,Charlotte-Concord-Gastonia,NC-SC,0.01641263704229723
363,2013-01-01,2358.66,Charlotte-Concord-Gastonia,NC-SC,0.017246517509383663
364,2014-01-01,2400.483,Charlotte-Concord-Gastonia,NC-SC,0.017731678156241326
365,2015-01-01,2447.898,Charlotte-Concord-Gastonia,NC-SC,0.019752274854685448
366,2016-01-01,2499.697,Charlotte-Concord-Gastonia,NC-SC,0.021160603914051945
367,2017-01-01,2550.373,Charlotte-Concord-Gastonia,NC-SC,0.020272857070276817
368,2018-01-01,2592.95,Charlotte-Concord-Gastonia,NC-SC,0.016694420776882435
369,2019-01-01,2636.883,Charlotte-Concord-Gastonia,NC-SC,0.016943249966254736
370,2000-01-01,2824.987,San Diego-Carlsbad,CA,
371,2001-01-01,2867.094,San Diego-Carlsbad,CA,0.014905201333669904
372,2002-01-01,2901.235,San Diego-Carlsbad,CA,0.011907876058475875
373,2003-01-01,2926.814,San Diego-Carlsbad,CA,0.00881659017625247
374,2004-01-01,2935.672,San Diego-Carlsbad,CA,0.0030264991215704917
375,2005-01-01,2941.77,San Diego-Carlsbad,CA,0.0020772075354467123
376,2006-01-01,2947.222,San Diego-Carlsbad,CA,0.0018533060028487203
377,2007-01-01,2975.656,San Diego-Carlsbad,CA,0.009647729285408246
378,2008-01-01,3019.274,San Diego-Carlsbad,CA,0.014658280392626066
379,2009-01-01,3053.793,San Diego-Carlsbad,CA,0.01143288088461003
380,2010-01-01,3103.212,San Diego-Carlsbad,CA,0.01618282575145069
381,2011-01-01,3137.156,San Diego-Carlsbad,CA,0.010938343883692081
382,2012-01-01,3174.335,San Diego-Carlsbad,CA,0.011851179858445082
383,2013-01-01,3209.768,San Diego-Carlsbad,CA,0.011162337938497302
384,2014-01-01,3248.877,San Diego-Carlsbad,CA,0.012184369711455867
385,2015-01-01,3280.85,San Diego-Carlsbad,CA,0.009841246683084615
386,2016-01-01,3306.089,San Diego-Carlsbad,CA,0.007692823506103563
387,2017-01-01,3321.237,San Diego-Carlsbad,CA,0.0045818488250013445
388,2018-01-01,3333.861,San Diego-Carlsbad,CA,0.0038009934250400335
389,2019-01-01,3338.33,San Diego-Carlsbad,CA,0.0013404878007812204
390,2000-01-01,2194.022,Denver-Aurora-Lakewood,CO,
391,2001-01-01,2246.785,Denver-Aurora-Lakewood,CO,0.024048528228066912
392,2002-01-01,2276.25,Denver-Aurora-Lakewood,CO,0.013114294425145223
393,2003-01-01,2297.441,Denver-Aurora-Lakewood,CO,0.009309610104338173
394,2004-01-01,2321.712,Denver-Aurora-Lakewood,CO,0.010564362697453422
395,2005-01-01,2353.518,Denver-Aurora-Lakewood,CO,0.013699373565713602
396,2006-01-01,2399.62,Denver-Aurora-Lakewood,CO,0.019588547867490202
397,2007-01-01,2449.476,Denver-Aurora-Lakewood,CO,0.020776622965303027
398,2008-01-01,2500.384,Denver-Aurora-Lakewood,CO,0.020783220574522865
399,2009-01-01,2552.195,Denver-Aurora-Lakewood,CO,0.020721217221034927
400,2010-01-01,2554.523,Denver-Aurora-Lakewood,CO,0.0009121560068880985
401,2011-01-01,2602.918,Denver-Aurora-Lakewood,CO,0.01894482844742451
402,2012-01-01,2650.274,Denver-Aurora-Lakewood,CO,0.018193427530179607
403,2013-01-01,2700.529,Denver-Aurora-Lakewood,CO,0.018962190324472106
404,2014-01-01,2753.973,Denver-Aurora-Lakewood,CO,0.019790196661468862
405,2015-01-01,2812.896,Denver-Aurora-Lakewood,CO,0.021395634597724866
406,2016-01-01,2856.755,Denver-Aurora-Lakewood,CO,0.015592115741214663
407,2017-01-01,2891.776,Denver-Aurora-Lakewood,CO,0.012259014161172255
408,2018-01-01,2931.665,Denver-Aurora-Lakewood,CO,0.0137939453125
409,2019-01-01,2967.239,Denver-Aurora-Lakewood,CO,0.012134401440819564
410,2000-01-01,804.436,Raleigh,NC,
411,2001-01-01,835.602,Raleigh,NC,0.03874267188440084
412,2002-01-01,863.488,Raleigh,NC,0.03337234712219472
413,2003-01-01,889.313,Raleigh,NC,0.02990776941891493
414,2004-01-01,916.79,Raleigh,NC,0.030896883324543767
415,2005-01-01,953.157,Raleigh,NC,0.03966775379312604
416,2006-01-01,998.979,Raleigh,NC,0.048073926960616076
417,2007-01-01,1045.871,Raleigh,NC,0.04693992566410321
418,2008-01-01,1090.408,Raleigh,NC,0.042583645593003094
419,2009-01-01,1125.827,Raleigh,NC,0.03248233688674351
420,2010-01-01,1137.383,Raleigh,NC,0.010264454485458208
421,2011-01-01,1162.179,Raleigh,NC,0.021800923699404784
422,2012-01-01,1187.848,Raleigh,NC,0.02208695906568603
423,2013-01-01,1213.499,Raleigh,NC,0.021594513776173496
424,2014-01-01,1241.189,Raleigh,NC,0.02281831299407755
425,2015-01-01,1271.091,Raleigh,NC,0.024091415570070218
426,2016-01-01,1303.854,Raleigh,NC,0.025775495224181544
427,2017-01-01,1334.235,Raleigh,NC,0.023300921728966584
428,2018-01-01,1361.59,Raleigh,NC,0.02050238526196657
429,2019-01-01,1390.785,Raleigh,NC,0.021441843726819565
430,2000-01-01,5196.188,Dallas-Fort Worth-Arlington,TX,
431,2001-01-01,5354.623,Dallas-Fort Worth-Arlington,TX,0.030490621201542334
432,2002-01-01,5476.578,Dallas-Fort Worth-Arlington,TX,0.022775646390044813
433,2003-01-01,5582.033,Dallas-Fort Worth-Arlington,TX,0.019255637370635403
434,2004-01-01,5689.982,Dallas-Fort Worth-Arlington,TX,0.019338653139456374
435,2005-01-01,5816.407,Dallas-Fort Worth-Arlington,TX,0.02221887520909549
436,2006-01-01,5999.411,Dallas-Fort Worth-Arlington,TX,0.031463410314993334
437,2007-01-01,6156.652,Dallas-Fort Worth-Arlington,TX,0.02620940622337753
438,2008-01-01,6301.085,Dallas-Fort Worth-Arlington,TX,0.023459666065257512
439,2009-01-01,6447.615,Dallas-Fort Worth-Arlington,TX,0.023254725178282643
440,2010-01-01,6392.065,Dallas-Fort Worth-Arlington,TX,-0.00861558886503
441,2011-01-01,6510.544,Dallas-Fort Worth-Arlington,TX,0.018535324656429486
442,2012-01-01,6644.559,Dallas-Fort Worth-Arlington,TX,0.020584301403999472
443,2013-01-01,6753.889,Dallas-Fort Worth-Arlington,TX,0.016454064144813874
444,2014-01-01,6889.769,Dallas-Fort Worth-Arlington,TX,0.020118778973122087
445,2015-01-01,7042.566,Dallas-Fort Worth-Arlington,TX,0.022177376338742283
446,2016-01-01,7194.758,Dallas-Fort Worth-Arlington,TX,0.021610305107541805
447,2017-01-01,7337.097,Dallas-Fort Worth-Arlington,TX,0.019783709194944432
448,2018-01-01,7455.756,Dallas-Fort Worth-Arlington,TX,0.016172472573280805
449,2019-01-01,7573.136,Dallas-Fort Worth-Arlington,TX,0.01574354096351871
450,2000-01-01,18352.743,New York-Newark-Jersey City,NY-NJ-PA,
451,2001-01-01,18490.029,New York-Newark-Jersey City,NY-NJ-PA,0.007480407697094682
452,2002-01-01,18590.085,New York-Newark-Jersey City,NY-NJ-PA,0.005411349003292543
453,2003-01-01,18671.32,New York-Newark-Jersey City,NY-NJ-PA,0.004369802504937459
454,2004-01-01,18747.431,New York-Newark-Jersey City,NY-NJ-PA,0.004076358821979431
455,2005-01-01,18798.114,New York-Newark-Jersey City,NY-NJ-PA,0.002703463743912504
456,2006-01-01,18825.633,New York-Newark-Jersey City,NY-NJ-PA,0.001463923455299776
457,2007-01-01,18901.167,New York-Newark-Jersey City,NY-NJ-PA,0.00401229536345471
458,2008-01-01,18968.501,New York-Newark-Jersey City,NY-NJ-PA,0.0035624255370052538
459,2009-01-01,19069.796,New York-Newark-Jersey City,NY-NJ-PA,0.005340168946402102
460,2010-01-01,18923.407,New York-Newark-Jersey City,NY-NJ-PA,-0.007676484845459242
461,2011-01-01,19052.774,New York-Newark-Jersey City,NY-NJ-PA,0.006836348232641232
462,2012-01-01,19149.689,New York-Newark-Jersey City,NY-NJ-PA,0.005086660871534976
463,2013-01-01,19226.449,New York-Newark-Jersey City,NY-NJ-PA,0.004008420188964967
464,2014-01-01,19280.929,New York-Newark-Jersey City,NY-NJ-PA,0.00283359657313742
465,2015-01-01,19320.968,New York-Newark-Jersey City,NY-NJ-PA,0.0020766115574617494
466,2016-01-01,19334.778,New York-Newark-Jersey City,NY-NJ-PA,0.0007147675002616705
467,2017-01-01,19322.607,New York-Newark-Jersey City,NY-NJ-PA,-0.0006294874448519172
468,2018-01-01,19276.644,New York-Newark-Jersey City,NY-NJ-PA,-0.0023787162881281354
469,2019-01-01,19216.182,New York-Newark-Jersey City,NY-NJ-PA,-0.0031365418171337422
470,2000-01-01,222.387,Macon-Bibb County,GA,
471,2001-01-01,222.792,Macon-Bibb County,GA,0.0018211496175586372
472,2002-01-01,224.432,Macon-Bibb County,GA,0.007361126072749302
473,2003-01-01,225.715,Macon-Bibb County,GA,0.005716653596635091
474,2004-01-01,227.014,Macon-Bibb County,GA,0.005755045078971399
475,2005-01-01,227.607,Macon-Bibb County,GA,0.002612173698538278
476,2006-01-01,229.027,Macon-Bibb County,GA,0.006238823937752214
477,2007-01-01,229.997,Macon-Bibb County,GA,0.004235308500744495
478,2008-01-01,230.735,Macon-Bibb County,GA,0.0032087375052718414
479,2009-01-01,231.576,Macon-Bibb County,GA,0.0036448739896417504
480,2010-01-01,232.199,Macon-Bibb County,GA,0.0026902615124193563
481,2011-01-01,232.707,Macon-Bibb County,GA,0.002187778586471012
482,2012-01-01,232.734,Macon-Bibb County,GA,0.00011602573192903698
483,2013-01-01,231.225,Macon-Bibb County,GA,-0.0064837969527443695
484,2014-01-01,230.441,Macon-Bibb County,GA,-0.0033906368256026997
485,2015-01-01,229.795,Macon-Bibb County,GA,-0.0028033205896520474
486,2016-01-01,229.148,Macon-Bibb County,GA,-0.00281555299288494
487,2017-01-01,228.985,Macon-Bibb County,GA,-0.0007113306683889098
488,2018-01-01,229.594,Macon-Bibb County,GA,0.0026595628534620275
489,2019-01-01,229.996,Macon-Bibb County,GA,0.0017509168358058602
490,2000-01-01,2404.273,Tampa-St. Petersburg-Clearwater,FL,
491,2001-01-01,2442.189,Tampa-St. Petersburg-Clearwater,FL,0.01577025570723456
492,2002-01-01,2483.575,Tampa-St. Petersburg-Clearwater,FL,0.01694627238104829
493,2003-01-01,2522.78,Tampa-St. Petersburg-Clearwater,FL,0.015785712128685514
494,2004-01-01,2578.104,Tampa-St. Petersburg-Clearwater,FL,0.021929775882161495
495,2005-01-01,2638.814,Tampa-St. Petersburg-Clearwater,FL,0.023548313023834533
496,2006-01-01,2684.639,Tampa-St. Petersburg-Clearwater,FL,0.017365755979769748
497,2007-01-01,2711.222,Tampa-St. Petersburg-Clearwater,FL,0.0099018899747787
498,2008-01-01,2730.007,Tampa-St. Petersburg-Clearwater,FL,0.0069286100511134485
499,2009-01-01,2747.272,Tampa-St. Petersburg-Clearwater,FL,0.006324159608381841
500,2010-01-01,2788.366,Tampa-St. Petersburg-Clearwater,FL,0.014958111173556832
501,2011-01-01,2813.269,Tampa-St. Petersburg-Clearwater,FL,0.008931037030289302
502,2012-01-01,2843.636,Tampa-St. Petersburg-Clearwater,FL,0.010794204180261557
503,2013-01-01,2880.536,Tampa-St. Petersburg-Clearwater,FL,0.012976344370376536
504,2014-01-01,2927.395,Tampa-St. Petersburg-Clearwater,FL,0.016267458556324277
505,2015-01-01,2983.928,Tampa-St. Petersburg-Clearwater,FL,0.01931170887427225
506,2016-01-01,3048.963,Tampa-St. Petersburg-Clearwater,FL,0.02179509693263393
507,2017-01-01,3106.922,Tampa-St. Petersburg-Clearwater,FL,0.019009414020439097
508,2018-01-01,3154.649,Tampa-St. Petersburg-Clearwater,FL,0.01536150569599104
509,2019-01-01,3194.831,Tampa-St. Petersburg-Clearwater,FL,0.012737391703482759
510,2000-01-01,1531.156,Indianapolis-Carmel-Anderson,IN,
511,2001-01-01,1556.076,Indianapolis-Carmel-Anderson,IN,0.016275284817484303
512,2002-01-01,1578.239,Indianapolis-Carmel-Anderson,IN,0.01424287759723808
513,2003-01-01,1600.165,Indianapolis-Carmel-Anderson,IN,0.013892699394705055
514,2004-01-01,1622.935,Indianapolis-Carmel-Anderson,IN,0.01422978255367413
515,2005-01-01,1645.027,Indianapolis-Carmel-Anderson,IN,0.013612375110525043
516,2006-01-01,1671.898,Indianapolis-Carmel-Anderson,IN,0.016334686299981582
517,2007-01-01,1697.656,Indianapolis-Carmel-Anderson,IN,0.015406442259037423
518,2008-01-01,1720.796,Indianapolis-Carmel-Anderson,IN,0.013630558841131624
519,2009-01-01,1743.658,Indianapolis-Carmel-Anderson,IN,0.013285711961208646
520,2010-01-01,1892.64,Indianapolis-Carmel-Anderson,IN,0.08544221401215157
521,2011-01-01,1910.719,Indianapolis-Carmel-Anderson,IN,0.009552265618395506
522,2012-01-01,1929.678,Indianapolis-Carmel-Anderson,IN,0.009922442808178555
523,2013-01-01,1953.6,Indianapolis-Carmel-Anderson,IN,0.012396886941759
524,2014-01-01,1971.006,Indianapolis-Carmel-Anderson,IN,0.00890970515970535
525,2015-01-01,1986.119,Indianapolis-Carmel-Anderson,IN,0.007667658038585268
526,2016-01-01,2006.76,Indianapolis-Carmel-Anderson,IN,0.010392630048854157
527,2017-01-01,2027.584,Indianapolis-Carmel-Anderson,IN,0.010376925990153385
528,2018-01-01,2052.368,Indianapolis-Carmel-Anderson,IN,0.012223414664941146
529,2019-01-01,2074.537,Indianapolis-Carmel-Anderson,IN,0.010801669096380362
530,2000-01-01,1580.387,Virginia Beach-Norfolk-Newport News,VA-NC,
531,2001-01-01,1589.404,Virginia Beach-Norfolk-Newport News,VA-NC,0.005705564523120099
532,2002-01-01,1610.0,Virginia Beach-Norfolk-Newport News,VA-NC,0.012958316450694785
533,2003-01-01,1631.596,Virginia Beach-Norfolk-Newport News,VA-NC,0.013413664596273245
534,2004-01-01,1651.753,Virginia Beach-Norfolk-Newport News,VA-NC,0.012354161201669989
535,2005-01-01,1659.317,Virginia Beach-Norfolk-Newport News,VA-NC,0.004579377182908129
536,2006-01-01,1672.386,Virginia Beach-Norfolk-Newport News,VA-NC,0.007876132167632832
537,2007-01-01,1671.637,Virginia Beach-Norfolk-Newport News,VA-NC,-0.0004478631129416488
538,2008-01-01,1670.225,Virginia Beach-Norfolk-Newport News,VA-NC,-0.000844680992344693
539,2009-01-01,1674.498,Virginia Beach-Norfolk-Newport News,VA-NC,0.0025583379484801494
540,2010-01-01,1717.036,Virginia Beach-Norfolk-Newport News,VA-NC,0.02540343434271053
541,2011-01-01,1723.208,Virginia Beach-Norfolk-Newport News,VA-NC,0.00359456645055789
542,2012-01-01,1734.121,Virginia Beach-Norfolk-Newport News,VA-NC,0.006332955743009627
543,2013-01-01,1741.366,Virginia Beach-Norfolk-Newport News,VA-NC,0.004177909153974868
544,2014-01-01,1750.937,Virginia Beach-Norfolk-Newport News,VA-NC,0.0054962598327978895
545,2015-01-01,1756.34,Virginia Beach-Norfolk-Newport News,VA-NC,0.003085776358601189
546,2016-01-01,1758.763,Virginia Beach-Norfolk-Newport News,VA-NC,0.0013795734311123908
547,2017-01-01,1760.926,Virginia Beach-Norfolk-Newport News,VA-NC,0.001229841655754571
548,2018-01-01,1763.713,Virginia Beach-Norfolk-Newport News,VA-NC,0.0015826900165027968
549,2019-01-01,1768.901,Virginia Beach-Norfolk-Newport News,VA-NC,0.0029415216648061016
550,2000-01-01,1842.924,Kansas City,MO-KS,
551,2001-01-01,1865.245,Kansas City,MO-KS,0.012111731140296511
552,2002-01-01,1890.419,Kansas City,MO-KS,0.01349635034539709
553,2003-01-01,1912.368,Kansas City,MO-KS,0.011610653511205715
554,2004-01-01,1935.84,Kansas City,MO-KS,0.012273788308526434
555,2005-01-01,1958.504,Kansas City,MO-KS,0.01170757913877174
556,2006-01-01,1984.954,Kansas City,MO-KS,0.01350520601438654
557,2007-01-01,2011.857,Kansas City,MO-KS,0.013553462699891217
558,2008-01-01,2046.083,Kansas City,MO-KS,0.01701214350721747
559,2009-01-01,2067.585,Kansas City,MO-KS,0.010508860100005624
560,2010-01-01,2013.361,Kansas City,MO-KS,-0.02622576580890268
561,2011-01-01,2025.49,Kansas City,MO-KS,0.006024254964708264
562,2012-01-01,2038.586,Kansas City,MO-KS,0.006465595979244565
563,2013-01-01,2053.85,Kansas City,MO-KS,0.007487542836063676
564,2014-01-01,2069.182,Kansas City,MO-KS,0.007465004747182036
565,2015-01-01,2085.913,Kansas City,MO-KS,0.0080858039553795
566,2016-01-01,2107.066,Kansas City,MO-KS,0.01014088315284467
567,2017-01-01,2127.203,Kansas City,MO-KS,0.009556890956429642
568,2018-01-01,2144.427,Kansas City,MO-KS,0.008097017538993834
569,2019-01-01,2157.99,Kansas City,MO-KS,0.006324766476079491
570,2000-01-01,347.002,Montgomery,AL,
571,2001-01-01,348.352,Montgomery,AL,0.003890467490100802
572,2002-01-01,350.374,Montgomery,AL,0.0058044736358626725
573,2003-01-01,351.715,Montgomery,AL,0.0038273387865537245
574,2004-01-01,353.327,Montgomery,AL,0.004583256329698804
575,2005-01-01,356.229,Montgomery,AL,0.008213354767679704
576,2006-01-01,362.66,Montgomery,AL,0.018052994001050093
577,2007-01-01,365.605,Montgomery,AL,0.008120553686648657
578,2008-01-01,365.596,Montgomery,AL,-2.4616731171711592e-05
579,2009-01-01,366.401,Montgomery,AL,0.002201884046871383
580,2010-01-01,375.119,Montgomery,AL,0.023793603183397405
581,2011-01-01,375.549,Montgomery,AL,0.001146302906544161
582,2012-01-01,374.872,Montgomery,AL,-0.0018026941890404435
583,2013-01-01,374.114,Montgomery,AL,-0.0020220235173606937
584,2014-01-01,373.476,Montgomery,AL,-0.0017053625365529568
585,2015-01-01,373.365,Montgomery,AL,-0.0002972078527133659
586,2016-01-01,373.865,Montgomery,AL,0.0013391721237929755
587,2017-01-01,374.174,Montgomery,AL,0.0008265015446751178
588,2018-01-01,373.022,Montgomery,AL,-0.0030787815294488485
589,2019-01-01,373.29,Montgomery,AL,0.0007184562840798492
590,2000-01-01,2981.616,Minneapolis-St. Paul-Bloomington,MN-WI,
591,2001-01-01,3024.111,Minneapolis-St. Paul-Bloomington,MN-WI,0.014252338329281855
592,2002-01-01,3053.303,Minneapolis-St. Paul-Bloomington,MN-WI,0.009653084823936675
593,2003-01-01,3078.253,Minneapolis-St. Paul-Bloomington,MN-WI,0.008171478559448664
594,2004-01-01,3106.569,Minneapolis-St. Paul-Bloomington,MN-WI,0.009198724081483922
595,2005-01-01,3132.772,Minneapolis-St. Paul-Bloomington,MN-WI,0.008434707228456961
596,2006-01-01,3167.666,Minneapolis-St. Paul-Bloomington,MN-WI,0.011138378407365757
597,2007-01-01,3204.196,Minneapolis-St. Paul-Bloomington,MN-WI,0.011532150169872635
598,2008-01-01,3237.612,Minneapolis-St. Paul-Bloomington,MN-WI,0.01042882520295274
599,2009-01-01,3269.814,Minneapolis-St. Paul-Bloomington,MN-WI,0.009946219621128183
600,2010-01-01,3340.007,Minneapolis-St. Paul-Bloomington,MN-WI,0.021466970292499887
601,2011-01-01,3373.392,Minneapolis-St. Paul-Bloomington,MN-WI,0.009995488033408328
602,2012-01-01,3405.952,Minneapolis-St. Paul-Bloomington,MN-WI,0.00965200605206884
603,2013-01-01,3440.782,Minneapolis-St. Paul-Bloomington,MN-WI,0.010226215754068235
